id,original_title,director,revenue,type
8929.0,Johnny Mad Dog,Jean-StÃ©phane Sauvaire,0.0,min revenue
8942.0,Wendy and Lucy,Kelly Reichardt,0.0,min revenue
8954.0,Reservation Road,Terry George,0.0,min revenue
8965.0,Atlantis: Milo's Return,Toby Shelton|Victor Cook|Tad Stones,0.0,min revenue
8973.0,Lord of Illusions,Clive Barker,0.0,min revenue
8981.0,Dear Frankie,Shona Auerbach,0.0,min revenue
8987.0,The River Wild,Curtis Hanson,0.0,min revenue
8991.0,Undead,Michael Spierig|Peter Spierig,0.0,min revenue
8992.0,The Sure Thing,Rob Reiner,0.0,min revenue
8996.0,Europa Europa,Agnieszka Holland,0.0,min revenue
8997.0,Hollow Man II,Claudio FÃ¤h,0.0,min revenue
9005.0,The Ice Harvest,Harold Ramis,0.0,min revenue
9011.0,The Prophecy 3: The Ascent,Patrick Lussier,0.0,min revenue
9017.0,Outpost,Steve Barker,0.0,min revenue
9022.0,All the Boys Love Mandy Lane,Jonathan Levine,0.0,min revenue
9026.0,The Importance of Being Earnest,Oliver Parker,0.0,min revenue
9027.0,The Guru,Daisy von Scherler Mayer,0.0,min revenue
9033.0,The Prophecy II,Greg Spence,0.0,min revenue
9034.0,The Banger Sisters,Bob Dolman,0.0,min revenue
9035.0,Slither,James Gunn,0.0,min revenue
9043.0,The Family Stone,Thomas Bezucha,0.0,min revenue
9045.0,Amen.,Costa-Gavras,0.0,min revenue
9051.0,10,Blake Edwards,0.0,min revenue
9054.0,Gone Fishin',Christopher Cain,0.0,min revenue
9058.0,Only You,Norman Jewison,0.0,min revenue
9059.0,Tales from the Crypt: Demon Knight,Ernest R. Dickerson,0.0,min revenue
9061.0,Just Cause,Arne Glimcher,0.0,min revenue
9063.0,Forbrydelsens element,Lars von Trier,0.0,min revenue
9066.0,The Brady Bunch Movie,Betty Thomas,0.0,min revenue
9073.0,Free Willy 2 - The Adventure Home,Dwight H. Little,0.0,min revenue
9078.0,The Sword in the Stone,Wolfgang Reitherman,0.0,min revenue
9079.0,Dying Young,Joel Schumacher,0.0,min revenue
9080.0,Spies Like Us,John Landis,0.0,min revenue
9086.0,Young Guns II,Geoff Murphy,0.0,min revenue
9092.0,Snow White: A Tale of Terror,Michael Cohn,0.0,min revenue
9096.0,Medicine Man,John McTiernan,0.0,min revenue
9099.0,Sgt. Bilko,Jonathan Lynn,0.0,min revenue
9101.0,Down Periscope,David S. Ward,0.0,min revenue
9104.0,Buffalo Soldiers,Gregor Jordan,0.0,min revenue
9260.0,Welcome to Collinwood,Anthony Russo|Joe Russo,0.0,min revenue
9262.0,My Mom's New Boyfriend,George Gallo,0.0,min revenue
9264.0,Poison Ivy,Katt Shea,0.0,min revenue
9267.0,Monty Python's And Now for Something Completely Different,Ian MacNaughton,0.0,min revenue
9275.0,Death to Smoochy,Danny DeVito,0.0,min revenue
9278.0,Freejack,Geoff Murphy,0.0,min revenue
9282.0,11:14,Greg Marcks,0.0,min revenue
9283.0,Beautiful Girls,Ted Demme,0.0,min revenue
9288.0,Dungeons & Dragons: Wrath of the Dragon God,Gerry Lively,0.0,min revenue
9289.0,The Longest Day,Ken Annakin|Andrew Marton|Bernhard Wicki,0.0,min revenue
9298.0,Ali G Indahouse,Mark Mylod,0.0,min revenue
9300.0,Orlando,Sally Potter,0.0,min revenue
9302.0,Up Close & Personal,Jon Avnet,0.0,min revenue
9304.0,Multiplicity,Harold Ramis,0.0,min revenue
9311.0,Smilla's Sense of Snow,Bille August,0.0,min revenue
9313.0,The Man in the Iron Mask,Randall Wallace,0.0,min revenue
9314.0,Nineteen Eighty-Four,Michael Radford,0.0,min revenue
9318.0,AstÃ©rix chez les Bretons,Pino Van Lamsweerde,0.0,min revenue
9343.0,Fitzcarraldo,Werner Herzog,0.0,min revenue
9349.0,Universal Soldier,Roland Emmerich,0.0,min revenue
9356.0,Look Who's Talking Too,Amy Heckerling,0.0,min revenue
9359.0,Maverick,Richard Donner,0.0,min revenue
9374.0,Death Becomes Her,Robert Zemeckis,0.0,min revenue
9378.0,Thir13en Ghosts,Steve Beck,0.0,min revenue
9391.0,Enduring Love,Roger Michell,0.0,min revenue
9392.0,The Descent,Neil Marshall,0.0,min revenue
9401.0,2 Days in the Valley,John Herzfeld,0.0,min revenue
9405.0,Double Team,Tsui Hark,0.0,min revenue
9407.0,Red Corner,Jon Avnet,0.0,min revenue
9409.0,Another Stakeout,John Badham,0.0,min revenue
9416.0,Money Talks,Brett Ratner,0.0,min revenue
9438.0,Mr. Magoo,Stanley Tong,0.0,min revenue
9440.0,Primary Colors,Mike Nichols,0.0,min revenue
9441.0,Stepmom,Chris Columbus,0.0,min revenue
9446.0,Jungle 2 Jungle,John Pasquin,0.0,min revenue
9449.0,The Borrowers,Peter Hewitt,0.0,min revenue
9450.0,Brassed Off,Mark Herman,0.0,min revenue
9451.0,Election,Alexander Payne,0.0,min revenue
9456.0,The Crow: Salvation,Bharat Nalluri,0.0,min revenue
9458.0,Desperate Measures,Barbet Schroeder,0.0,min revenue
9459.0,Woodstock,Michael Wadleigh,0.0,min revenue
9460.0,Hak Hap,Daniel Lee,0.0,min revenue
9465.0,Cookie's Fortune,Robert Altman,0.0,min revenue
9466.0,Celebrity,Woody Allen,0.0,min revenue
9473.0,"South Park: Bigger, Longer & Uncut",Trey Parker,0.0,min revenue
9491.0,Blue Steel,Kathryn Bigelow,0.0,min revenue
9501.0,Crying Freeman,Christophe Gans,0.0,min revenue
9507.0,Runaway,Michael Crichton,0.0,min revenue
9520.0,The Thief Lord,Richard Claus,0.0,min revenue
9523.0,Lantana,Ray Lawrence,0.0,min revenue
9526.0,A Prairie Home Companion,Robert Altman,0.0,min revenue
9534.0,Crimen Ferpecto,Ãlex de la Iglesia,0.0,min revenue
9536.0,Bio-Dome,Jason Bloom,0.0,min revenue
9546.0,Ricochet,Russell Mulcahy,0.0,min revenue
9555.0,Rabbit-Proof Fence,Phillip Noyce,0.0,min revenue
9568.0,The Dentist,Brian Yuzna,0.0,min revenue
9583.0,Divine Secrets of the Ya-Ya Sisterhood,Callie Khouri,0.0,min revenue
9585.0,Not Without My Daughter,Brian Gilbert,0.0,min revenue
9587.0,Little Women,Gillian Armstrong,0.0,min revenue
9588.0,Quigley Down Under,Simon Wincer,0.0,min revenue
9592.0,Open Water 2: Adrift,Hans Horn,0.0,min revenue
9603.0,Clueless,Amy Heckerling,0.0,min revenue
9612.0,Coneheads,Steve Barron,0.0,min revenue
9613.0,Spider,David Cronenberg,0.0,min revenue
9622.0,Beverly Hills Ninja,Dennis Dugan,0.0,min revenue
9623.0,The Juror,Brian Gibson,0.0,min revenue
9625.0,The Glimmer Man,John Gray,0.0,min revenue
9636.0,Control,Tim Hunter,0.0,min revenue
9648.0,The Man Who Sued God,Mark Joffe,0.0,min revenue
9650.0,Hard Luck,Mario Van Peebles,0.0,min revenue
9651.0,Supergirl,Jeannot Szwarc,0.0,min revenue
9652.0,Professione: reporter,Michelangelo Antonioni,0.0,min revenue
9678.0,Little Nicky,Steven Brill,0.0,min revenue
9683.0,Bubble Boy,Blair Hayes,0.0,min revenue
9684.0,Sweet and Lowdown,Woody Allen,0.0,min revenue
9686.0,New York Stories,Woody Allen|Francis Ford Coppola|Martin Scorsese,0.0,min revenue
9689.0,Hollywood Ending,Woody Allen,0.0,min revenue
9695.0,Karla,Joel Bender,0.0,min revenue
9702.0,Bound by Honor,Taylor Hackford,0.0,min revenue
9707.0,Bubba Ho-tep,Don Coscarelli,0.0,min revenue
9709.0,My Summer of Love,PaweÅ‚ Pawlikowski,0.0,min revenue
9710.0,Allan Quatermain and the Lost City of Gold,Gary Nelson,0.0,min revenue
9711.0,Species III,Brad Turner,0.0,min revenue
9713.0,Holy Man,Stephen Herek,0.0,min revenue
9715.0,Hope Floats,Forest Whitaker,0.0,min revenue
9716.0,Everyone Says I Love You,Woody Allen,0.0,min revenue
9721.0,7 Seconds,Simon Fellows,0.0,min revenue
9724.0,The Mistress of Spices,Paul Mayeda Berges|Gurinder Chadha,0.0,min revenue
9727.0,End Game,Andy Cheng,0.0,min revenue
9729.0,Where the Truth Lies,Atom Egoyan,0.0,min revenue
9732.0,The Lion King 2: Simba's Pride,Darrell Rooney,0.0,min revenue
9736.0,Deux jours Ã  tuer,Jean Becker,0.0,min revenue
9745.0,Jack Frost,Troy Miller,0.0,min revenue
9749.0,Fletch,Michael Ritchie,0.0,min revenue
9753.0,Three,Stewart Raffill,0.0,min revenue
9756.0,Half Light,Craig Rosenberg,0.0,min revenue
9761.0,Elephants Dream,Bassam Kurdali,0.0,min revenue
9773.0,Alien Autopsy,Jonny Campbell,0.0,min revenue
9776.0,Head of State,Chris Rock,0.0,min revenue
9782.0,The Night Listener,Patrick Stettner,0.0,min revenue
9783.0,Sublime,Tony Krantz,0.0,min revenue
9784.0,Man About Town,Mike Binder,0.0,min revenue
9786.0,Art School Confidential,Terry Zwigoff,0.0,min revenue
9791.0,Animal Factory,Steve Buscemi,0.0,min revenue
9793.0,The Hills Have Eyes II,Martin Weisz,0.0,min revenue
9795.0,Earthsea,Robert Lieberman,0.0,min revenue
9796.0,Turistas,John Stockwell,0.0,min revenue
9805.0,(T)Raumschiff Surprise - Periode 1,Michael Herbig,0.0,min revenue
9812.0,Thursday,Skip Woods,0.0,min revenue
9814.0,Death Tunnel,Philip Adrian Booth,0.0,min revenue
9815.0,Goal! II: Living the Dream,Jaume Collet-Serra,0.0,min revenue
9817.0,Save the Last Dance 2,David Petrarca,0.0,min revenue
9819.0,Marvin's Room,Jerry Zaks,0.0,min revenue
9820.0,The Parent Trap,Nancy Meyers,0.0,min revenue
9821.0,The Mighty,Peter Chelsom,0.0,min revenue
9822.0,Mighty Joe Young,Ron Underwood,0.0,min revenue
9830.0,Haven,Frank E. Flowers,0.0,min revenue
9834.0,The Net 2.0,Charles Winkler,0.0,min revenue
9839.0,Beyond Borders,Martin Campbell,0.0,min revenue
9841.0,Rest Stop,John Shiban,0.0,min revenue
9843.0,Big Nothing,Jean-Baptiste Andrea,0.0,min revenue
9847.0,The Tripper,David Arquette,0.0,min revenue
9867.0,The Go-Getter,Martin Hynes,0.0,min revenue
9871.0,Ginger Snaps,John Fawcett,0.0,min revenue
9878.0,The Boy in the Plastic Bubble,Randal Kleiser,0.0,min revenue
9893.0,Sleepover,Joe Nussbaum,0.0,min revenue
9905.0,Shallow Grave,Danny Boyle,0.0,min revenue
9911.0,Outlaw,Nick Love,0.0,min revenue
9912.0,The World's Fastest Indian,Roger Donaldson,0.0,min revenue
9914.0,Shadow Man,Michael Keusch,0.0,min revenue
9921.0,Shadowboxer,Lee Daniels,0.0,min revenue
9924.0,The Hard Corps,Sheldon Lettich,0.0,min revenue
9930.0,Legal Eagles,Ivan Reitman,0.0,min revenue
9932.0,Analyze That,Harold Ramis,0.0,min revenue
9945.0,Vampires,John Carpenter,0.0,min revenue
9948.0,The Fox and the Hound 2,Jim Kammerud,0.0,min revenue
9950.0,Find Me Guilty,Sidney Lumet,0.0,min revenue
9955.0,Blades of Glory,Josh Gordon|Will Speck,0.0,min revenue
9956.0,The Brave,Johnny Depp,0.0,min revenue
9957.0,The Benchwarmers,Dennis Dugan,0.0,min revenue
9960.0,Lord of the Flies,Peter Brook,0.0,min revenue
9964.0,Bad Taste,Peter Jackson,0.0,min revenue
9965.0,"Wake Up, Ron Burgundy: The Lost Movie",Adam McKay,0.0,min revenue
9968.0,The Big White,Mark Mylod,0.0,min revenue
9972.0,Lock Up,John Flynn,0.0,min revenue
9973.0,Air Buddies,Robert Vince,0.0,min revenue
9976.0,Satan's Little Helper,Jeff Lieberman,0.0,min revenue
9991.0,Mean Machine,Barry Skolnick,0.0,min revenue
9997.0,Gabriel,Shane Abbess,0.0,min revenue
10001.0,Young Einstein,Yahoo Serious,0.0,min revenue
10002.0,Mona Lisa,Neil Jordan,0.0,min revenue
10004.0,Desperation,Mick Garris,0.0,min revenue
10005.0,Behind Enemy Lines II: Axis of Evil,James Dodson,0.0,min revenue
10007.0,See No Evil,Gregory Dark,0.0,min revenue
10008.0,An American Haunting,Courtney Solomon,0.0,min revenue
10010.0,Brother Bear 2,Ben Gluck,0.0,min revenue
10035.0,100 Girls,Michael Davis,0.0,min revenue
10040.0,Miss Congeniality 2: Armed and Fabulous,John Pasquin,0.0,min revenue
10046.0,Blueberry,Jan Kounen,0.0,min revenue
10049.0,Attack Force,Michael Keusch,0.0,min revenue
10050.0,Get Over It,Tommy O'Haver,0.0,min revenue
10051.0,Fauteuils d'orchestre,DaniÃ¨le Thompson,0.0,min revenue
10064.0,Edison,David J. Burke,0.0,min revenue
10071.0,The Brothers Solomon,Bob Odenkirk,0.0,min revenue
10075.0,Blood and Chocolate,Katja von Garnier,0.0,min revenue
10081.0,The Principal,Christopher Cain,0.0,min revenue
10085.0,Unrest,Jason Todd Ipson,0.0,min revenue
10094.0,Gone,Ringan Ledwidge,0.0,min revenue
10105.0,Saints and Soldiers,Ryan Little,0.0,min revenue
10107.0,Firehouse Dog,Todd Holland,0.0,min revenue
10110.0,Empire of the Sun,Steven Spielberg,0.0,min revenue
10115.0,Stick It,Jessica Bendinger,0.0,min revenue
10128.0,Alien Nation,Graham Baker,0.0,min revenue
10130.0,Gorillas in the Mist,Michael Apted,0.0,min revenue
10133.0,Cypher,Vincenzo Natali,0.0,min revenue
10154.0,Mickey Blue Eyes,Kelly Makin,0.0,min revenue
10162.0,Waking Ned,Kirk Jones,0.0,min revenue
10166.0,The Witches,Nicolas Roeg,0.0,min revenue
10167.0,Half Past Dead,Don Michael Paul,0.0,min revenue
10168.0,The Freshman,Andrew Bergman,0.0,min revenue
10169.0,Men at Work,Emilio Estevez,0.0,min revenue
10170.0,The Russia House,Fred Schepisi,0.0,min revenue
10172.0,Are We Done Yet?,Steve Carr,0.0,min revenue
10176.0,The Quiet Earth,Geoff Murphy,0.0,min revenue
10177.0,Evil Aliens,Jake West,0.0,min revenue
10179.0,The Ice Pirates,Stewart Raffill,0.0,min revenue
10183.0,Frozen River,Courtney Hunt,0.0,min revenue
10206.0,Buffy the Vampire Slayer,Fran Rubel Kuzui,0.0,min revenue
10210.0,A Midsummer Night's Dream,Michael Hoffman,0.0,min revenue
10212.0,Ravenous,Antonia Bird,0.0,min revenue
10213.0,From Dusk Till Dawn 3: The Hangman's Daughter,P.J. Pesce,0.0,min revenue
10214.0,Son of the Mask,Lawrence Guterman,0.0,min revenue
10216.0,Species II,Peter Medak,0.0,min revenue
10219.0,Snow Falling on Cedars,Scott Hicks,0.0,min revenue
10223.0,A Simple Plan,Sam Raimi,0.0,min revenue
10242.0,What Ever Happened to Baby Jane?,Robert Aldrich,0.0,min revenue
10243.0,The Flight of the Phoenix,Robert Aldrich,0.0,min revenue
10247.0,He Was a Quiet Man,Frank A. Cappello,0.0,min revenue
10257.0,Chin Kei Bin 2 - Fa Tou Tai Kam,Corey Yuen Kwai|Patrick Leung,0.0,min revenue
10258.0,The Madagascar Penguins in a Christmas Caper,Gary Trousdale,0.0,min revenue
10261.0,Switch,Blake Edwards,0.0,min revenue
10268.0,Je vous trouve trÃ¨s beau,Isabelle Mergault,0.0,min revenue
10271.0,Mensonges Et Trahisons Et Plus Si AffinitÃ©s...,Laurent Tirard,0.0,min revenue
10275.0,Shao Lin Si,Cheung Yam-Yim,0.0,min revenue
10278.0,Return to Paradise,Joseph Ruben,0.0,min revenue
10279.0,Summer of Sam,Spike Lee,0.0,min revenue
10280.0,Thinner,Tom Holland,0.0,min revenue
10289.0,15 ans et demi,FranÃ§ois Desagnat|Thomas Sorriaux,0.0,min revenue
10292.0,Urban Legends: Bloody Mary,Mary Lambert,0.0,min revenue
10296.0,The Football Factory,Nick Love,0.0,min revenue
10299.0,"Hush... Hush, Sweet Charlotte",Robert Aldrich,0.0,min revenue
10304.0,Starship Troopers 2: Hero of the Federation,Phil Tippett,0.0,min revenue
10331.0,Night of the Living Dead,George A. Romero,0.0,min revenue
10347.0,Dobermann,Jan Kounen,0.0,min revenue
10350.0,Wing Commander,Christopher Roberts,0.0,min revenue
10354.0,True Crime,Clint Eastwood,0.0,min revenue
10357.0,Volcano,Mick Jackson,0.0,min revenue
10359.0,Resurrection,Russell Mulcahy,0.0,min revenue
10364.0,Catch-22,Mike Nichols,0.0,min revenue
10367.0,Wild Things 2,Jack Perez,0.0,min revenue
10372.0,Ewoks: The Battle for Endor,Jim Wheat|Ken Wheat,0.0,min revenue
10373.0,Quadrophenia,Franc Roddam,0.0,min revenue
10378.0,Big Buck Bunny,Sacha Goedegebure,0.0,min revenue
10380.0,An American Tail: Fievel Goes West,Phil Nibbelink|Simon Wells,0.0,min revenue
10381.0,Plunkett & MacLeane,Jake Scott,0.0,min revenue
10383.0,Lost Souls,Janusz Kaminski,0.0,min revenue
10390.0,For Love of the Game,Sam Raimi,0.0,min revenue
10391.0,Bless the Child,Chuck Russell,0.0,min revenue
10393.0,The Replacements,Howard Deutch,0.0,min revenue
10394.0,Gangster No. 1,Paul McGuigan,0.0,min revenue
10395.0,Wolf,Mike Nichols,0.0,min revenue
10396.0,Tequila Sunrise,Robert Towne,0.0,min revenue
10399.0,Mansfield Park,Patricia Rozema,0.0,min revenue
10406.0,Encino Man,Les Mayfield,0.0,min revenue
10407.0,Housesitter,Frank Oz,0.0,min revenue
10410.0,Hoffa,Danny DeVito,0.0,min revenue
10412.0,Romper Stomper,Geoffrey Wright,0.0,min revenue
10413.0,Nowhere to Run,Robert Harmon,0.0,min revenue
10416.0,What Planet Are You From?,Mike Nichols,0.0,min revenue
10429.0,Takedown,Joe Chappelle,0.0,min revenue
10435.0,Chaplin,Richard Attenborough,0.0,min revenue
10443.0,Fearless,Peter Weir,0.0,min revenue
10445.0,Shadowlands,Richard Attenborough,0.0,min revenue
10447.0,No Escape,Martin Campbell,0.0,min revenue
10450.0,Il silenzio dei prosciutti,Ezio Greggio,0.0,min revenue
10464.0,"Corrina, Corrina",Jessie Nelson,0.0,min revenue
10467.0,The Road to Wellville,Alan Parker,0.0,min revenue
10468.0,28 Days,Betty Thomas,0.0,min revenue
10472.0,Down to You,Kris Isacsson,0.0,min revenue
10473.0,DragonHeart: A New Beginning,Doug Lefler,0.0,min revenue
10474.0,The Basketball Diaries,Scott Kalvert,0.0,min revenue
10480.0,Nurse Betty,Neil LaBute,0.0,min revenue
10482.0,Guest House Paradiso,Adrian Edmondson,0.0,min revenue
10486.0,My Father the Hero,Steve Miner,0.0,min revenue
10489.0,Cujo,Lewis Teague,0.0,min revenue
10496.0,Bats,Louis Morneau,0.0,min revenue
10498.0,Point of No Return,John Badham,0.0,min revenue
10511.0,In America,Jim Sheridan,0.0,min revenue
10514.0,The Andromeda Strain,Robert Wise,0.0,min revenue
10525.0,Forget Paris,Billy Crystal,0.0,min revenue
10531.0,Death and the Maiden,Roman Polanski,0.0,min revenue
10535.0,Spy Hard,Rick Friedberg,0.0,min revenue
10543.0,Fear,James Foley,0.0,min revenue
10549.0,Hamlet,Kenneth Branagh,0.0,min revenue
10552.0,Cat's Eye,Lewis Teague,0.0,min revenue
10563.0,Three to Tango,Damon Santostefano,0.0,min revenue
10564.0,Where the Heart Is,Matt Williams,0.0,min revenue
10569.0,Small Time Crooks,Woody Allen,0.0,min revenue
10575.0,Heaven,Tom Tykwer,0.0,min revenue
10578.0,Dracula II: Ascension,Patrick Lussier,0.0,min revenue
10579.0,Dracula III: Legacy,Patrick Lussier,0.0,min revenue
10588.0,The Cat in the Hat,Bo Welch,0.0,min revenue
10593.0,Il fantasma dell'opera,Dario Argento,0.0,min revenue
10596.0,Replicant,Ringo Lam,0.0,min revenue
10597.0,Kevin and Perry Go Large,Ed Bye,0.0,min revenue
10598.0,Dirty,Chris Fisher,0.0,min revenue
10603.0,George of the Jungle,Sam Weisman,0.0,min revenue
10604.0,Zorba the Greek,Mihalis Kakogiannis,0.0,min revenue
10605.0,John Carpenterâ€™s Vampires: Los Muertos,Tommy Lee Wallace,0.0,min revenue
10606.0,The Philadelphia Experiment,Stewart Raffill,0.0,min revenue
10607.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Paris Barclay,0.0,min revenue
10608.0,Bob Roberts,Tim Robbins,0.0,min revenue
10609.0,The Life and Death of Peter Sellers,Stephen Hopkins,0.0,min revenue
10610.0,The Medallion,Gordon Chan,0.0,min revenue
10612.0,The Englishman Who Went Up a Hill But Came Down a Mountain,Christopher Monger,0.0,min revenue
10614.0,My Best Friend's Birthday,Quentin Tarantino,0.0,min revenue
10615.0,Pootie Tang,Louis C.K.,0.0,min revenue
10616.0,Sat sau ji wong,Wei Tung,0.0,min revenue
10628.0,Kangaroo Jack,David McNally,0.0,min revenue
10631.0,All of Me,Carl Reiner,0.0,min revenue
10635.0,Threesome,Andrew Fleming,0.0,min revenue
10640.0,Futureworld,Richard T. Heffron,0.0,min revenue
10641.0,Autumn in New York,Joan Chen,0.0,min revenue
10642.0,Loser,Amy Heckerling,0.0,min revenue
10644.0,The Unbearable Lightness of Being,Philip Kaufman,0.0,min revenue
10651.0,The Dead Pool,Buddy Van Horn,0.0,min revenue
10654.0,Hair,MiloÅ¡ Forman,0.0,min revenue
10657.0,Needful Things,Fraser Clarke Heston,0.0,min revenue
10660.0,It Could Happen to You,Andrew Bergman,0.0,min revenue
10668.0,Suicide Kings,Peter O'Fallon,0.0,min revenue
10670.0,Rollercoaster,James Goldstone,0.0,min revenue
10685.0,The Watcher,Joe Charbanic,0.0,min revenue
10687.0,Tigerland,Joel Schumacher,0.0,min revenue
10690.0,Space Truckers,Stuart Gordon,0.0,min revenue
10692.0,Henry: Portrait of a Serial Killer,John McNaughton,0.0,min revenue
10697.0,Le goÃ»t des autres,AgnÃ¨s Jaoui,0.0,min revenue
10699.0,Hero,Stephen Frears,0.0,min revenue
10705.0,Henry V,Kenneth Branagh,0.0,min revenue
10706.0,Mimic 2,Jean de Segonzac,0.0,min revenue
10710.0,Envy,Barry Levinson,0.0,min revenue
10714.0,The Jungle Book,Stephen Sommers,0.0,min revenue
10725.0,Wolfen,Michael Wadleigh,0.0,min revenue
10726.0,American Psycho 2: All American Girl,Morgan J. Freeman,0.0,min revenue
10727.0,Darkness Falls,Jonathan Liebesman,0.0,min revenue
10729.0,Quick Change,Howard Franklin|Bill Murray,0.0,min revenue
10735.0,What a Girl Wants,Dennie Gordon,0.0,min revenue
10739.0,Anything Else,Woody Allen,0.0,min revenue
10740.0,Birth,Jonathan Glazer,0.0,min revenue
10741.0,Bobby,Emilio Estevez,0.0,min revenue
10743.0,Confidence,James Foley,0.0,min revenue
10744.0,The Cooler,Wayne Kramer,0.0,min revenue
10748.0,St. Trinian's,Barnaby Thompson|Oliver Parker,0.0,min revenue
10759.0,The Comebacks,Tom Brady,0.0,min revenue
10763.0,Dr. T and the Women,Robert Altman,0.0,min revenue
10765.0,Private Benjamin,Howard Zieff,0.0,min revenue
10771.0,The Tuxedo,Kevin Donovan,0.0,min revenue
10773.0,Mrs Henderson Presents,Stephen Frears,0.0,min revenue
10778.0,The Man Who Wasn't There,Joel Coen,0.0,min revenue
10781.0,The Texas Chainsaw Massacre: The Beginning,Jonathan Liebesman,0.0,min revenue
10783.0,Lucky Numbers,Nora Ephron,0.0,min revenue
10784.0,Cabaret,Bob Fosse,0.0,min revenue
10786.0,Robin and Marian,Richard Lester,0.0,min revenue
10790.0,The Abandoned,Nacho CerdÃ ,0.0,min revenue
10794.0,The Party,Blake Edwards,0.0,min revenue
10796.0,The One,James Wong,0.0,min revenue
10804.0,King Ralph,David S. Ward,0.0,min revenue
10806.0,In & Out,Frank Oz,0.0,min revenue
10822.0,Savage Grace,Tom Kalin,0.0,min revenue
10829.0,Tremors 3: Back to Perfection,Brent Maddock,0.0,min revenue
10831.0,The Draughtsman's Contract,Peter Greenaway,0.0,min revenue
10833.0,Heartbreakers,David Mirkin,0.0,min revenue
10836.0,Dagon,Stuart Gordon,0.0,min revenue
10837.0,DuckTales: The Movie - Treasure of the Lost Lamp,Bob Hathcock,0.0,min revenue
